Name; IDay; IHour; IMinute; IDate; FDay; FHour; FMinute; FDate; Movie; Alocated Hour; Was Alocated; Alocated Room
Client361;6;17;46;9706;6;20;44;9884;Fim Da Inocencia;;nao;
Client362;4;14;38;6638;4;21;34;7054;Fim Da Inocencia;6720;sim;Room1
Client363;0;18;1;1081;0;21;39;1299;Fim Da Inocencia;1202;sim;Room2
Client364;2;18;0;3960;2;22;19;4219;Fim Da Inocencia;4062;sim;Room3
Client365;1;13;29;2249;1;17;53;2513;Fim Da Inocencia;2462;sim;Room1
Client366;3;17;8;5348;3;20;46;5566;Fim Da Inocencia;5444;sim;Room2
Client367;0;18;15;1095;0;21;17;1277;Fim Da Inocencia;1202;sim;Room2
Client368;5;20;27;8427;5;23;7;8587;Fim Da Inocencia;8523;sim;Room1
Client355;1;16;20;2420;1;19;55;2635;Fim Da Inocencia;2462;sim;Room1
Client370;5;15;18;8118;5;20;22;8422;Fim Da Inocencia;8188;sim;Room3
Client369;4;17;16;6796;4;21;24;7044;Fim Da Inocencia;;nao;
Client374;5;15;42;8142;5;20;41;8441;Fim Da Inocencia;8188;sim;Room3
Client373;2;16;57;3897;2;21;2;4142;Fim Da Inocencia;4062;sim;Room3
Client372;1;18;1;2521;1;22;44;2804;Fim Da Inocencia;2656;sim;Room2
Client375;4;19;38;6938;4;21;44;7064;Fim Da Inocencia;;nao;
Client376;2;15;44;3824;2;19;34;4054;Fim Da Inocencia;3896;sim;Room1
Client377;1;15;59;2399;1;19;50;2630;Fim Da Inocencia;2462;sim;Room1
Client378;6;22;20;9980;7;1;19;10159;Fim Da Inocencia;10040;sim;Room2
Client379;3;19;5;5465;3;22;25;5665;Fim Da Inocencia;5607;sim;Room1
Client380;4;14;53;6653;4;20;27;6987;Fim Da Inocencia;6720;sim;Room1
Client381;5;17;31;8251;5;21;18;8478;Fim Da Inocencia;;nao;
Client382;3;16;6;5286;3;20;44;5564;Fim Da Inocencia;5444;sim;Room2
Client371;6;17;22;9682;6;20;18;9858;Fim Da Inocencia;;nao;
Client383;4;17;41;6821;4;21;32;7052;Fim Da Inocencia;;nao;
Client384;6;20;6;9846;6;23;21;10041;Fim Da Inocencia;9916;sim;Room2
Client385;1;7;14;1874;1;20;47;2687;Fim Da Inocencia;2656;sim;Room2
Client386;6;17;6;9666;6;19;55;9835;Fim Da Inocencia;;nao;
Client387;4;18;29;6869;4;21;57;7077;Fim Da Inocencia;7067;sim;Room2
Client388;6;17;54;9714;6;21;27;9927;Fim Da Inocencia;9916;sim;Room2
Client389;0;14;1;841;0;19;15;1155;Fim Da Inocencia;1069;sim;Room2
Client391;6;15;59;9599;6;19;10;9790;Fim Da Inocencia;9628;sim;Room3
Client393;0;16;53;1013;0;20;21;1221;Fim Da Inocencia;1069;sim;Room2
Client394;0;16;16;976;0;22;34;1354;Fim Da Inocencia;1069;sim;Room2
Client396;5;18;34;8314;5;22;7;8527;Fim Da Inocencia;8523;sim;Room1
Client395;3;15;49;5269;3;20;1;5521;Fim Da Inocencia;5444;sim;Room2
Client397;5;18;48;8328;5;22;3;8523;Fim Da Inocencia;;nao;
Client398;1;15;9;2349;1;19;38;2618;Fim Da Inocencia;2462;sim;Room1
Client399;5;15;27;8127;5;21;39;8499;Fim Da Inocencia;8188;sim;Room3
Client400;3;15;6;5226;3;20;14;5534;Fim Da Inocencia;5444;sim;Room2
Client402;4;18;48;6888;4;22;32;7112;Fim Da Inocencia;7067;sim;Room2
Client403;5;15;10;8110;5;19;9;8349;Fim Da Inocencia;8188;sim;Room3
Client404;5;19;53;8393;5;22;15;8535;Fim Da Inocencia;8523;sim;Room1
Client390;6;15;23;9563;6;19;54;9834;Fim Da Inocencia;9628;sim;Room3
Client405;5;14;22;8062;5;19;6;8346;Fim Da Inocencia;8188;sim;Room3
Client392;6;16;7;9607;6;20;37;9877;Fim Da Inocencia;9628;sim;Room3
Client408;1;15;56;2396;1;20;35;2675;Fim Da Inocencia;2656;sim;Room2
Client411;0;14;46;886;0;19;23;1163;Fim Da Inocencia;1069;sim;Room2
Client409;6;16;37;9637;6;19;42;9822;Fim Da Inocencia;;nao;
Client407;6;8;12;9132;6;19;31;9811;Fim Da Inocencia;9628;sim;Room3
Client401;6;16;27;9627;6;21;59;9959;Fim Da Inocencia;9628;sim;Room3
Client412;4;15;12;6672;4;22;5;7085;Fim Da Inocencia;7067;sim;Room2
Client413;5;15;37;8137;5;21;32;8492;Fim Da Inocencia;8188;sim;Room3
Client414;2;16;7;3847;2;20;44;4124;Fim Da Inocencia;4062;sim;Room3
Client406;5;16;40;8200;5;20;14;8414;Fim Da Inocencia;;nao;
Client410;4;20;5;6965;4;21;36;7056;Fim Da Inocencia;;nao;
Client415;1;16;38;2438;1;20;53;2693;Fim Da Inocencia;2656;sim;Room2
Client417;4;17;17;6797;4;21;32;7052;Fim Da Inocencia;;nao;
Client416;1;15;12;2352;1;21;49;2749;Fim Da Inocencia;2656;sim;Room2
Client418;1;15;4;2344;1;20;6;2646;Fim Da Inocencia;2462;sim;Room1
Client419;4;15;50;6710;4;19;38;6938;Fim Da Inocencia;6720;sim;Room1
Client420;6;16;14;9614;6;20;12;9852;Fim Da Inocencia;9628;sim;Room3
Client421;5;17;44;8264;5;21;36;8496;Fim Da Inocencia;;nao;
Client422;4;16;49;6769;4;21;55;7075;Fim Da Inocencia;7067;sim;Room2
Client425;5;17;57;8277;5;21;48;8508;Fim Da Inocencia;;nao;
Client427;5;16;42;8202;5;20;2;8402;Fim Da Inocencia;;nao;
Client424;5;14;55;8095;5;20;19;8419;Fim Da Inocencia;8188;sim;Room3
Client426;4;20;4;6964;4;23;11;7151;Fim Da Inocencia;7067;sim;Room2
Client423;5;12;56;7976;5;19;51;8391;Fim Da Inocencia;8188;sim;Room3
Client429;4;16;2;6722;4;20;57;7017;Fim Da Inocencia;;nao;
Client428;5;17;53;8273;5;20;53;8453;Fim Da Inocencia;;nao;
Client430;6;18;39;9759;6;20;56;9896;Fim Da Inocencia;;nao;
Client432;5;16;28;8188;5;19;18;8358;Fim Da Inocencia;8188;sim;Room3
Client431;5;16;43;8203;5;22;44;8564;Fim Da Inocencia;8523;sim;Room1
Client434;2;18;23;3983;2;18;39;3999;Fim Da Inocencia;;nao;
Client435;6;19;7;9787;6;21;16;9916;Fim Da Inocencia;;nao;
Client433;6;17;3;9663;6;21;21;9921;Fim Da Inocencia;9916;sim;Room2
Client436;6;20;2;9842;6;22;51;10011;Fim Da Inocencia;9916;sim;Room2
Client437;6;12;58;9418;6;20;37;9877;Fim Da Inocencia;9628;sim;Room3
Client438;3;18;6;5406;3;21;18;5598;Fim Da Inocencia;5444;sim;Room2
Client439;6;15;31;9571;6;20;18;9858;Fim Da Inocencia;9628;sim;Room3
Client440;3;19;18;5478;3;21;27;5607;Fim Da Inocencia;5598;sim;Room0
Client441;0;18;51;1131;0;23;5;1385;Fim Da Inocencia;1202;sim;Room2
Client442;6;17;37;9697;6;20;54;9894;Fim Da Inocencia;;nao;
Client443;3;15;6;5226;3;20;5;5525;Fim Da Inocencia;5444;sim;Room2
Client444;1;22;49;2809;1;22;52;2812;Fim Da Inocencia;2809;sim;Room0
Client445;6;15;21;9561;6;20;47;9887;Fim Da Inocencia;9628;sim;Room3
Client446;4;19;9;6909;4;22;47;7127;Fim Da Inocencia;7067;sim;Room2
Client447;2;15;8;3788;2;20;2;4082;Fim Da Inocencia;4062;sim;Room3
Client448;4;17;30;6810;4;21;26;7046;Fim Da Inocencia;;nao;
Client449;6;17;29;9689;6;20;26;9866;Fim Da Inocencia;;nao;
Client450;1;16;45;2445;1;21;15;2715;Fim Da Inocencia;2656;sim;Room2
Client451;5;16;44;8204;5;20;52;8452;Fim Da Inocencia;;nao;
Client454;5;14;11;8051;5;18;53;8333;Fim Da Inocencia;8188;sim;Room3
Client457;0;15;40;940;0;19;47;1187;Fim Da Inocencia;1069;sim;Room2
Client456;0;13;22;802;0;20;0;1200;Fim Da Inocencia;1069;sim;Room2
Client458;4;16;51;6771;4;20;42;7002;Fim Da Inocencia;;nao;
Client455;3;17;25;5365;3;19;57;5517;Fim Da Inocencia;5444;sim;Room2
Client459;2;17;4;3904;2;20;0;4080;Fim Da Inocencia;4062;sim;Room3
Client463;3;17;48;5388;3;21;34;5614;Fim Da Inocencia;5444;sim;Room2
Client461;4;18;16;6856;4;20;52;7012;Fim Da Inocencia;;nao;
Client462;4;16;47;6767;4;21;35;7055;Fim Da Inocencia;;nao;
Client464;4;16;6;6726;4;19;50;6950;Fim Da Inocencia;;nao;
Client460;6;16;32;9632;6;20;19;9859;Fim Da Inocencia;;nao;
Client465;4;19;1;6901;4;23;11;7151;Fim Da Inocencia;7067;sim;Room2
Client466;6;16;47;9647;6;20;16;9856;Fim Da Inocencia;;nao;
Client467;1;18;15;2535;1;21;41;2741;Fim Da Inocencia;2656;sim;Room2
Client469;3;21;3;5583;3;21;52;5632;Fim Da Inocencia;5607;sim;Room1
Client470;2;15;30;3810;2;19;55;4075;Fim Da Inocencia;4062;sim;Room3
Client472;1;17;30;2490;1;20;37;2677;Fim Da Inocencia;2656;sim;Room2
Client453;5;18;40;8320;5;21;15;8475;Fim Da Inocencia;;nao;
Client473;4;16;14;6734;4;19;51;6951;Fim Da Inocencia;;nao;
Client474;2;15;5;3785;2;20;0;4080;Fim Da Inocencia;4062;sim;Room3
Client475;4;17;23;6803;4;20;32;6992;Fim Da Inocencia;;nao;
Client476;6;19;6;9786;6;20;11;9851;Fim Da Inocencia;;nao;
Client477;1;16;32;2432;1;19;53;2633;Fim Da Inocencia;2462;sim;Room1
Client478;0;18;19;1099;0;21;57;1317;Fim Da Inocencia;1202;sim;Room2
Client479;2;16;43;3883;2;21;33;4173;Fim Da Inocencia;4062;sim;Room3
Client481;6;17;0;9660;6;21;36;9936;Fim Da Inocencia;9916;sim;Room2
Client480;4;16;45;6765;4;23;34;7174;Fim Da Inocencia;7067;sim;Room2
Client485;1;18;6;2526;1;21;32;2732;Fim Da Inocencia;2656;sim;Room2
Client487;0;17;21;1041;0;21;16;1276;Fim Da Inocencia;1069;sim;Room2
Client468;4;17;14;6794;4;21;9;7029;Fim Da Inocencia;;nao;
Client471;5;15;40;8140;5;20;29;8429;Fim Da Inocencia;8188;sim;Room3
Client488;4;16;45;6765;4;21;23;7043;Fim Da Inocencia;;nao;
Client452;6;15;52;9592;6;20;18;9858;Fim Da Inocencia;9628;sim;Room3
Client482;1;17;0;2460;1;21;14;2714;Fim Da Inocencia;2656;sim;Room2
Client486;0;17;33;1053;0;20;55;1255;Fim Da Inocencia;1069;sim;Room2
Client484;4;20;34;6994;4;23;28;7168;Fim Da Inocencia;7067;sim;Room2
Client489;6;17;45;9705;6;21;41;9941;Fim Da Inocencia;9916;sim;Room2
Client483;5;15;52;8152;5;20;22;8422;Fim Da Inocencia;8188;sim;Room3
Client490;5;17;37;8257;5;21;51;8511;Fim Da Inocencia;;nao;
Client491;5;19;12;8352;5;22;49;8569;Fim Da Inocencia;8523;sim;Room1
Client493;3;16;52;5332;3;20;33;5553;Fim Da Inocencia;5444;sim;Room2
Client494;4;16;25;6745;4;21;58;7078;Fim Da Inocencia;7067;sim;Room2
Client495;0;16;28;988;0;20;55;1255;Fim Da Inocencia;1069;sim;Room2
Client496;4;18;18;6858;4;22;9;7089;Fim Da Inocencia;7067;sim;Room2
Client497;1;18;13;2533;1;21;32;2732;Fim Da Inocencia;2656;sim;Room2
Client498;4;15;18;6678;4;21;33;7053;Fim Da Inocencia;6720;sim;Room1
Client499;4;17;52;6832;4;20;52;7012;Fim Da Inocencia;;nao;
Client492;5;20;25;8425;5;21;8;8468;Fim Da Inocencia;;nao;
Client500;3;17;0;5340;3;21;5;5585;Fim Da Inocencia;5444;sim;Room2
Client501;4;17;44;6824;4;20;8;6968;Fim Da Inocencia;;nao;
Client502;4;19;27;6927;4;20;24;6984;Fim Da Inocencia;;nao;
Client503;6;15;53;9593;6;20;36;9876;Fim Da Inocencia;9628;sim;Room3
Client504;0;16;6;966;0;21;16;1276;Fim Da Inocencia;1069;sim;Room2
Client505;6;18;51;9771;6;21;34;9934;Fim Da Inocencia;9916;sim;Room2
Client507;3;17;48;5388;3;22;19;5659;Fim Da Inocencia;5444;sim;Room2
Client508;2;16;45;3885;2;21;26;4166;Fim Da Inocencia;4062;sim;Room3
Client509;4;20;0;6960;4;21;33;7053;Fim Da Inocencia;;nao;
Client510;4;19;2;6902;4;21;29;7049;Fim Da Inocencia;;nao;
Client511;5;15;5;8105;5;19;50;8390;Fim Da Inocencia;8188;sim;Room3
Client512;5;16;50;8210;5;20;8;8408;Fim Da Inocencia;;nao;
Client514;6;16;53;9653;6;20;35;9875;Fim Da Inocencia;;nao;
Client513;6;8;7;9127;6;20;47;9887;Fim Da Inocencia;9628;sim;Room3
Client516;3;15;55;5275;3;19;25;5485;Fim Da Inocencia;5444;sim;Room2
Client517;6;16;4;9604;6;20;43;9883;Fim Da Inocencia;9628;sim;Room3
Client518;2;15;0;3780;2;21;35;4175;Fim Da Inocencia;4062;sim;Room3
Client519;6;16;58;9658;6;20;38;9878;Fim Da Inocencia;;nao;
Client521;4;15;35;6695;4;20;30;6990;Fim Da Inocencia;6720;sim;Room1
Client524;2;17;34;3934;2;19;26;4046;Fim Da Inocencia;;nao;
Client522;5;15;54;8154;5;20;29;8429;Fim Da Inocencia;8188;sim;Room3
Client525;4;18;29;6869;4;21;47;7067;Fim Da Inocencia;;nao;
Client527;4;15;53;6713;4;20;28;6988;Fim Da Inocencia;6720;sim;Room1
Client528;6;16;57;9657;6;17;56;9716;Fim Da Inocencia;;nao;
Client529;2;17;17;3917;2;21;19;4159;Fim Da Inocencia;4062;sim;Room3
Client530;6;15;29;9569;6;22;53;10013;Fim Da Inocencia;9628;sim;Room3
Client535;5;17;0;8220;5;20;29;8429;Fim Da Inocencia;;nao;
Client534;6;16;13;9613;6;20;49;9889;Fim Da Inocencia;9628;sim;Room3
Client532;6;16;36;9636;6;19;52;9832;Fim Da Inocencia;;nao;
Client533;5;15;57;8157;5;20;31;8431;Fim Da Inocencia;8188;sim;Room3
Client536;5;17;24;8244;5;20;55;8455;Fim Da Inocencia;;nao;
Client537;2;14;41;3761;2;19;0;4020;Fim Da Inocencia;3896;sim;Room1
Client538;4;17;44;6824;4;22;28;7108;Fim Da Inocencia;7067;sim;Room2
Client506;0;17;8;1028;0;21;7;1267;Fim Da Inocencia;1069;sim;Room2
Client540;4;17;31;6811;4;20;41;7001;Fim Da Inocencia;;nao;
Client541;3;16;36;5316;3;22;17;5657;Fim Da Inocencia;5444;sim;Room2
Client542;0;14;45;885;0;19;48;1188;Fim Da Inocencia;1069;sim;Room2
Client546;5;21;18;8478;5;22;32;8552;Fim Da Inocencia;8523;sim;Room1
Client544;5;19;3;8343;5;22;8;8528;Fim Da Inocencia;8523;sim;Room1
Client547;4;17;22;6802;4;20;4;6964;Fim Da Inocencia;;nao;
Client545;5;18;16;8296;5;20;29;8429;Fim Da Inocencia;;nao;
Client548;2;17;55;3955;2;20;40;4120;Fim Da Inocencia;4062;sim;Room3
Client550;5;15;15;8115;5;20;31;8431;Fim Da Inocencia;8188;sim;Room3
Client552;2;15;3;3783;2;21;41;4181;Fim Da Inocencia;4062;sim;Room3
Client553;5;15;43;8143;5;20;15;8415;Fim Da Inocencia;8188;sim;Room3
Client549;4;17;18;6798;4;21;45;7065;Fim Da Inocencia;;nao;
Client515;6;18;11;9731;6;21;49;9949;Fim Da Inocencia;9916;sim;Room2
Client555;0;16;45;1005;0;21;12;1272;Fim Da Inocencia;1069;sim;Room2
Client557;5;15;45;8145;5;20;17;8417;Fim Da Inocencia;8188;sim;Room3
Client520;6;16;11;9611;6;20;23;9863;Fim Da Inocencia;9628;sim;Room3
Client526;3;16;9;5289;3;20;39;5559;Fim Da Inocencia;5444;sim;Room2
Client531;6;20;13;9853;6;22;33;9993;Fim Da Inocencia;9916;sim;Room2
Client543;6;17;54;9714;6;21;40;9940;Fim Da Inocencia;9916;sim;Room2
Client539;1;17;54;2514;1;21;26;2726;Fim Da Inocencia;2656;sim;Room2
Client551;6;18;50;9770;6;22;32;9992;Fim Da Inocencia;9916;sim;Room2
Client554;6;18;58;9778;6;22;31;9991;Fim Da Inocencia;9916;sim;Room2
Client558;6;15;22;9562;6;21;25;9925;Fim Da Inocencia;9628;sim;Room3
Client559;5;16;44;8204;5;21;38;8498;Fim Da Inocencia;;nao;
Client556;5;18;25;8305;5;22;3;8523;Fim Da Inocencia;;nao;
Client523;3;19;29;5489;3;21;55;5635;Fim Da Inocencia;5607;sim;Room1
Client560;0;16;23;983;0;21;36;1296;Fim Da Inocencia;1069;sim;Room2
Client561;4;19;15;6915;4;22;16;7096;Fim Da Inocencia;7067;sim;Room2
Client562;5;19;49;8389;5;23;35;8615;Fim Da Inocencia;8523;sim;Room1
Client563;1;15;50;2390;1;20;16;2656;Fim Da Inocencia;2462;sim;Room1
Client564;6;16;48;9648;6;20;12;9852;Fim Da Inocencia;;nao;
Client565;4;18;20;6860;4;19;29;6929;Fim Da Inocencia;;nao;
Client566;4;14;17;6617;4;19;58;6958;Fim Da Inocencia;6720;sim;Room1
Client567;2;17;14;3914;2;20;24;4104;Fim Da Inocencia;4062;sim;Room3
Client568;0;19;32;1172;0;21;26;1286;Fim Da Inocencia;1202;sim;Room2
Client569;4;17;44;6824;4;22;22;7102;Fim Da Inocencia;7067;sim;Room2
Client570;2;16;26;3866;2;19;42;4062;Fim Da Inocencia;3896;sim;Room1
Client571;3;18;26;5426;3;21;55;5635;Fim Da Inocencia;5444;sim;Room2
Client573;4;19;28;6928;4;22;45;7125;Fim Da Inocencia;7067;sim;Room2
Client572;1;17;39;2499;1;21;50;2750;Fim Da Inocencia;2656;sim;Room2
Client579;6;16;51;9651;6;21;38;9938;Fim Da Inocencia;9916;sim;Room2
Client578;1;19;49;2629;1;23;25;2845;Fim Da Inocencia;2656;sim;Room2
Client580;4;16;59;6779;4;19;53;6953;Fim Da Inocencia;;nao;
Client581;2;16;37;3877;2;21;29;4169;Fim Da Inocencia;4062;sim;Room3
Client585;6;12;52;9412;6;18;43;9763;Fim Da Inocencia;9628;sim;Room3
Client590;4;17;38;6818;4;21;39;7059;Fim Da Inocencia;;nao;
Client589;6;16;28;9628;6;19;53;9833;Fim Da Inocencia;9628;sim;Room3
Client591;5;16;6;8166;5;22;31;8551;Fim Da Inocencia;8188;sim;Room3
Client574;6;17;21;9681;6;20;52;9892;Fim Da Inocencia;;nao;
Client576;4;18;14;6854;4;23;39;7179;Fim Da Inocencia;7067;sim;Room2
Client582;0;15;41;941;0;20;46;1246;Fim Da Inocencia;1069;sim;Room2
Client577;5;19;16;8356;5;22;7;8527;Fim Da Inocencia;8523;sim;Room1
Client584;3;18;20;5420;3;21;28;5608;Fim Da Inocencia;5444;sim;Room2
Client586;2;16;40;3880;2;20;42;4122;Fim Da Inocencia;4062;sim;Room3
Client588;0;16;53;1013;0;20;37;1237;Fim Da Inocencia;1069;sim;Room2
Client592;6;18;2;9722;6;20;58;9898;Fim Da Inocencia;;nao;
Client575;5;16;41;8201;5;20;39;8439;Fim Da Inocencia;;nao;
Client593;3;18;44;5444;3;21;26;5606;Fim Da Inocencia;5444;sim;Room2
Client583;0;18;9;1089;0;20;46;1246;Fim Da Inocencia;1202;sim;Room2
Client594;2;17;3;3903;2;21;47;4187;Fim Da Inocencia;4062;sim;Room3
Client587;1;15;41;2381;1;21;11;2711;Fim Da Inocencia;2656;sim;Room2
Client595;1;16;36;2436;1;20;19;2659;Fim Da Inocencia;2656;sim;Room2
Client596;3;17;43;5383;3;21;58;5638;Fim Da Inocencia;5444;sim;Room2
Client597;0;17;49;1069;0;21;13;1273;Fim Da Inocencia;1069;sim;Room2
Client598;5;15;16;8116;5;19;21;8361;Fim Da Inocencia;8188;sim;Room3
Client599;5;15;40;8140;5;20;11;8411;Fim Da Inocencia;8188;sim;Room3
Client600;3;14;37;5197;3;22;26;5666;Jonhy English;5543;sim;Room3
Client601;0;15;18;918;0;21;44;1304;Jonhy English;1180;sim;Room3
Client602;4;16;20;6740;4;20;14;6974;Jonhy English;6744;sim;Room2
Client603;5;17;29;8249;5;21;4;8464;Jonhy English;8383;sim;Room3
Client604;6;16;9;9609;6;20;19;9859;Jonhy English;9858;sim;Room3
Client605;1;14;32;2312;1;20;47;2687;Jonhy English;2640;sim;Room3
Client606;2;15;10;3790;2;20;10;4090;Jonhy English;3930;sim;Room2
Client607;4;17;5;6785;4;21;32;7052;Jonhy English;6990;sim;Room3
Client608;3;14;26;5186;3;20;15;5535;Jonhy English;5391;sim;Room1
Client609;6;18;17;9737;6;20;8;9848;Jonhy English;;nao;
Client610;6;15;17;9557;6;18;48;9768;Jonhy English;9622;sim;Room2
Client614;3;14;15;5175;3;18;35;5435;Jonhy English;5391;sim;Room1
Client612;5;16;3;8163;5;21;47;8507;Jonhy English;8383;sim;Room3
Client613;0;17;35;1055;0;21;45;1305;Jonhy English;1180;sim;Room3
Client615;1;16;34;2434;1;20;56;2696;Jonhy English;2640;sim;Room3
Client611;4;16;2;6722;4;19;36;6936;Jonhy English;6744;sim;Room2
Client616;6;16;22;9622;6;19;41;9821;Jonhy English;9622;sim;Room2
Client617;6;18;54;9774;6;20;49;9889;Jonhy English;9858;sim;Room3
Client619;6;14;49;9529;6;20;1;9841;Jonhy English;9622;sim;Room2
Client620;4;20;54;7014;5;0;45;7245;Jonhy English;7014;sim;Room1
Client621;2;19;26;4046;2;19;56;4076;Jonhy English;;nao;
Client622;4;17;43;6823;4;22;2;7082;Jonhy English;6990;sim;Room3
Client623;0;17;1;1021;0;21;12;1272;Jonhy English;1180;sim;Room3
Client624;6;16;7;9607;6;19;42;9822;Jonhy English;9622;sim;Room2
Client625;3;19;31;5491;3;21;36;5616;Jonhy English;5543;sim;Room3
Client626;4;17;21;6801;4;20;56;7016;Jonhy English;6990;sim;Room3
Client627;4;13;10;6550;4;21;16;7036;Jonhy English;6990;sim;Room3
Client618;3;16;27;5307;3;20;32;5552;Jonhy English;5543;sim;Room3
Client630;6;23;29;10049;6;23;32;10052;Jonhy English;10049;sim;Room1
Client628;0;15;55;955;0;20;28;1228;Jonhy English;1180;sim;Room3
Client631;5;17;59;8279;5;21;10;8470;Jonhy English;8383;sim;Room3
Client632;6;16;52;9652;6;21;15;9915;Jonhy English;9858;sim;Room3
Client633;1;17;35;2495;1;22;20;2780;Jonhy English;2640;sim;Room3
Client629;4;19;39;6939;4;22;58;7138;Jonhy English;6990;sim;Room3
Client634;6;17;33;9693;6;21;12;9912;Jonhy English;9858;sim;Room3
Client635;3;16;13;5293;3;20;29;5549;Jonhy English;5543;sim;Room3
Client636;4;18;0;6840;4;19;2;6902;Jonhy English;;nao;
Client637;6;18;10;9730;6;20;52;9892;Jonhy English;9858;sim;Room3
Client638;5;17;5;8225;5;21;33;8493;Jonhy English;8383;sim;Room3
Client639;0;19;1;1141;0;22;37;1357;Jonhy English;1180;sim;Room3
Client641;0;14;5;845;0;22;0;1320;Jonhy English;1180;sim;Room3
Client642;4;15;33;6693;4;19;18;6918;Jonhy English;6744;sim;Room2
Client643;5;13;41;8021;5;19;28;8368;Jonhy English;8188;sim;Room1
Client644;3;16;14;5294;3;20;41;5561;Jonhy English;5543;sim;Room3
Client640;5;18;17;8297;5;20;5;8405;Jonhy English;8383;sim;Room3
Client645;4;16;39;6759;4;22;0;7080;Jonhy English;6990;sim;Room3
Client646;5;16;45;8205;5;20;47;8447;Jonhy English;8383;sim;Room3
Client647;4;17;47;6827;4;20;17;6977;Jonhy English;;nao;
Client648;4;12;29;6509;4;19;16;6916;Jonhy English;6744;sim;Room2
Client651;6;15;23;9563;6;20;3;9843;Jonhy English;9622;sim;Room2
Client653;2;17;15;3915;2;19;33;4053;Jonhy English;3930;sim;Room2
Client650;4;15;26;6686;4;19;41;6941;Jonhy English;6744;sim;Room2
Client655;4;16;6;6726;4;20;2;6962;Jonhy English;6744;sim;Room2
Client652;5;16;56;8216;5;21;44;8504;Jonhy English;8383;sim;Room3
Client654;3;15;53;5273;3;20;49;5569;Jonhy English;5543;sim;Room3
Client649;5;18;58;8338;5;21;26;8486;Jonhy English;8383;sim;Room3
Client656;5;16;12;8172;5;19;36;8376;Jonhy English;8188;sim;Room1
Client657;2;21;1;4141;3;0;46;4366;Jonhy English;4141;sim;Room1
Client659;4;16;3;6723;4;19;45;6945;Jonhy English;6744;sim;Room2
Client658;5;15;40;8140;5;21;13;8473;Jonhy English;8383;sim;Room3
Client660;4;13;21;6561;4;20;3;6963;Jonhy English;6744;sim;Room2
Client661;2;17;14;3914;2;20;25;4105;Jonhy English;3930;sim;Room2
Client664;4;16;19;6739;4;20;54;7014;Jonhy English;6990;sim;Room3
Client662;1;15;18;2358;1;19;35;2615;Jonhy English;2437;sim;Room2
Client663;6;15;36;9576;6;19;18;9798;Jonhy English;9622;sim;Room2
Client665;4;18;40;6880;4;19;29;6929;Jonhy English;;nao;
Client666;2;15;47;3827;2;19;28;4048;Jonhy English;3930;sim;Room2
Client667;6;16;14;9614;6;20;35;9875;Jonhy English;9858;sim;Room3
Client668;6;16;59;9659;6;20;49;9889;Jonhy English;9858;sim;Room3
Client669;2;15;26;3806;2;19;55;4075;Jonhy English;3930;sim;Room2
Client670;1;17;15;2475;1;21;12;2712;Jonhy English;2640;sim;Room3
Client671;4;18;17;6857;4;22;46;7126;Jonhy English;6990;sim;Room3
Client672;2;18;18;3978;2;23;38;4298;Jonhy English;4141;sim;Room1
Client673;0;17;15;1035;0;20;49;1249;Jonhy English;1180;sim;Room3
Client674;3;19;4;5464;3;22;22;5662;Jonhy English;5543;sim;Room3
Client675;6;18;15;9735;6;22;16;9976;Jonhy English;9858;sim;Room3
Client676;6;16;57;9657;6;19;54;9834;Jonhy English;;nao;
Client677;1;13;25;2245;1;17;53;2513;Jonhy English;2437;sim;Room2
Client680;6;18;19;9739;6;21;7;9907;Jonhy English;9858;sim;Room3
Client678;2;16;56;3896;2;21;19;4159;Jonhy English;3930;sim;Room2
Client681;1;15;49;2389;1;20;43;2683;Jonhy English;2640;sim;Room3
Client682;4;17;11;6791;4;21;4;7024;Jonhy English;6990;sim;Room3
Client683;1;16;30;2430;1;20;14;2654;Jonhy English;2640;sim;Room3
Client684;0;16;44;1004;0;20;4;1204;Jonhy English;1180;sim;Room3
Client685;0;17;58;1078;0;21;27;1287;Jonhy English;1180;sim;Room3
Client686;4;18;8;6848;4;20;14;6974;Jonhy English;;nao;
Client687;0;18;44;1124;0;21;28;1288;Jonhy English;1180;sim;Room3
Client688;6;9;42;9222;6;20;4;9844;Jonhy English;9622;sim;Room2
Client692;5;16;3;8163;5;20;56;8456;Jonhy English;8383;sim;Room3
Client690;2;17;59;3959;2;21;25;4165;Jonhy English;4141;sim;Room1
Client694;4;20;51;7011;4;21;46;7066;Jonhy English;7014;sim;Room1
Client695;1;19;9;2589;1;22;6;2766;Jonhy English;2640;sim;Room3
Client696;1;19;51;2631;1;20;39;2679;Jonhy English;2640;sim;Room3
Client697;4;14;47;6647;4;21;18;7038;Jonhy English;6990;sim;Room3
Client698;4;17;31;6811;4;21;13;7033;Jonhy English;6990;sim;Room3
Client699;5;17;36;8256;5;21;20;8480;Jonhy English;8383;sim;Room3
Client701;4;19;30;6930;4;22;54;7134;Jonhy English;6990;sim;Room3
Client700;6;20;21;9861;6;22;36;9996;Jonhy English;9861;sim;Room0
Client679;0;16;54;1014;0;20;48;1248;Jonhy English;1180;sim;Room3
Client703;4;16;6;6726;4;21;46;7066;Jonhy English;6990;sim;Room3
Client706;0;16;50;1010;0;20;57;1257;Jonhy English;1180;sim;Room3
Client707;6;17;41;9701;6;21;16;9916;Jonhy English;9858;sim;Room3
